area,perimetro,eixo_maior,eixo_menor,excentricidade,eqdiasq,solidez,area_convexa,extensao,proporcao,redondidade,compactidade,fator_forma_1,fator_forma_2,fator_forma_3,fator_forma_4,RR_media,RG_media,RB_media,RR_dev,RG_dev,RB_dev,RR_inclinacao,RG_inclinacao,RB_inclinacao,RR_curtose,RG_curtose,RB_curtose,RR_entropia,RG_entropia,RB_entropia,RR_all,RG_all,RB_all,classe
382243,25.150.081,9.831.814,4.983.077,862,6.976.295,976,391649,699,1.973,7.594,7.096,26,13,5.035,9.934,464.613,546.813,605.168,267.152,255.282,230.427,1.999,2.268,6.998,9.2342,9.8192,3.9056,-9377435648,-12009822208,-13782104064,232.338,273.439,30.261,SAFAVI
328626,24.114.719,8.789.201,4.859.003,8.333,6.468.536,9.425,348685,645,1.8088,7.101,736,27,15,5.416,9.798,475.289,545.525,58.424,212.672,237.334,203.659,8.601,2.3395,1.0102,4.5461,11.2919,5.6832,-7348397568,-9943909376,-10663730176,237.625,272.765,292.111,SAFAVI
351367,23.015.859,8.753.801,5.139.609,8.095,6.688.605,9.842,357025,7.041,1.7032,8.335,7.641,25,15,5.838,9.944,532.869,580.929,705.447,193.077,206.361,199.048,1.3532,2.2207,2.026,8.6714,12.2225,4.6246,-9393368064,-11352113152,-16484915200,266.448,29.049,352.751,SAFAVI
306787,22.053.831,8.516.366,461.404,8.405,6.249.907,9.737,315074,6.432,1.8458,7.926,7.339,28,15,5.386,9.941,516.704,555.419,628.737,290.992,250.072,224.039,2.1933,1.9359,5.409,9.1156,8.5649,3.6387,-9414394880,-9796934656,-11791587328,25.838,277.763,314.409,SAFAVI
354813,23.233.391,908.402,5.023.913,8.331,6.721.324,9.804,361910,6.669,1.8082,826,7.399,26,14,5.475,9.899,597.636,631.707,729.671,299.274,260.896,218.404,1.6286,1.8398,4.745,7.2434,8.0758,3.9727,-14031996928,-14552771584,-18175991808,298.829,31.587,364.851,SAFAVI
326893,22.974.441,889.015,4.732.075,8.466,6.451.458,9.709,336684,6.225,1.8787,7.783,7.257,27,14,5.266,9.894,562.064,61.048,714.784,299.701,251.401,208.255,2.3071,1.9388,2.673,9.8454,7.9471,3.4074,-11727537152,-12416028672,-15897613312,281.033,305.241,357.393,SAFAVI
335351,24.458.889,9.762.505,441.572,8.919,6.534.387,9.622,348539,5.593,2.2109,7.044,6.693,29,13,448,9.905,655.055,674.686,812.583,246.213,236.119,244.537,3.541,1.1233,-893,3.6734,6.4479,3.0186,-14347371520,-15024765952,-21827350528,327.489,337.295,406.244,SAFAVI
288470,2.170.512,9.168.247,4.068.782,8.961,6.060.457,9.822,293705,5.752,2.2533,7.695,661,32,14,437,9.846,506.937,595.583,712.286,242.778,236.042,178.918,2.7484,2.4898,9.298,135.008,10.5851,5.1249,-7765239296,-10237080576,-13561868288,253.467,297.814,356.149,SAFAVI
347731,2.383.332,9.527.579,4.714.235,869,6.653.907,9.711,358093,6.145,2.021,7.693,6.984,27,14,4.877,9.857,468.276,544.937,612.217,190.801,208.463,183.735,626,2.8124,0.85,4.4443,14.314,5.1954,-7228691456,-9994105856,-12056366080,234.129,272.472,30.611,SAFAVI
266928,21.263.701,7.981.915,433.349,8.398,582.978,9.638,276944,6.284,1.8419,7.419,7.304,3,16,5.334,9.826,375.878,486.602,596.916,210.771,233.041,17.68,3.2058,2.9541,1.3111,167.628,135.175,6.186,-4040930304,-6566044160,-8726996992,187.945,243.313,298.471,SAFAVI
290186,23.315.811,9.122.787,4.242.137,8.853,6.078.456,9.255,313562,5.635,2.1505,6.708,6.663,31,15,4.439,9.547,546.269,603.099,639.771,351.198,293.833,238.836,2.0651,1.6622,8.905,7.4883,5.8375,4.2846,-11074491392,-11555644416,-11775356928,273.123,301.529,319.871,SAFAVI
333228,2.300.667,856.532,5.006.767,8.114,6.513.671,9.812,339597,6.937,1.7107,7.911,7.605,26,15,5.783,9.894,405.219,501.715,58.714,196.409,217.024,202.501,1.9354,2.4784,9.757,10.1762,11.9589,4.6673,-5439325184,-8345632256,-10900799488,202.619,250.872,293.583,SAFAVI
320409,2.200.635,8.612.217,4.775.822,8.322,6.387.155,9.749,328674,6.545,1.8033,8.314,7.416,27,15,0.55,9.919,426.459,497.131,602.787,184.339,209.462,213.694,9.666,1.968,4.809,5.8239,10.2713,3.7002,-5533850112,-7757913600,-11189478400,213.231,248.544,30.138,SAFAVI
321312,22.042.451,8.882.299,4.643.716,8.525,6.396.149,9.873,325458,6.595,1.9128,831,7.201,28,14,5.185,9.919,564.948,571.812,635.132,203.269,193.297,170.598,5.672,2.3282,1.2834,3.8051,12.3117,7.2073,-9751510016,-9878406144,-11833720832,282.489,28.593,31.759,SAFAVI
340479,2.652.927,9.985.767,4.425.258,8.964,6.584.158,9.432,360967,5.123,2.2565,6.079,6.594,29,13,4.347,981,766.685,734.529,825.525,27.655,23.127,255.668,5.439,9.714,-1.194,4.9687,5.2824,2.7441,-20420972544,-17921497088,-23097014272,383.343,36.728,41.277,SAFAVI
356344,2.462.323,8.862.712,5.218.904,8.082,6.735.809,9.594,371435,6.456,1.6982,7.386,0.76,25,15,5.776,9.809,495.095,57.972,697.411,17.738,206.682,184.206,2.1171,2.3879,5.131,11.5394,11.3779,4.1907,-8067236864,-11480095744,-16109070336,247.544,289.861,348.703,SAFAVI
313487,2.115.344,7.532.776,5.323.475,7.075,6.317.785,9.861,317896,7.391,1.415,8.804,8.387,24,17,7.034,9.954,1.009.183,938.428,938.314,303.227,263.904,303.067,-912,2.309,1.915,2.4395,2.629,2.5984,-32971653120,-27716632576,-28547557376,504.588,469.223,469.163,SOGAY
336724,2.196.658,784.414,5.736.385,6.821,654.775,9.573,351740,7.351,1.3674,8.769,8.347,23,17,6.968,9.528,1.012.022,913.049,913.662,485.712,449.415,309.209,2.986,4.127,3.769,1.7972,1.7683,2.5546,-41586831360,-33572368384,-29266796544,505.994,456.531,45.683,SOGAY
293477,20.396.071,7.665.217,4.902.007,7.688,6.112.827,9.925,295699,7.842,1.5637,8.865,7.975,26,17,636,9.945,1.045.977,945.319,936.084,36.712,298.176,288.225,-5.207,2.218,-591,2.4069,2.6885,2.5575,-34653347840,-27017289728,-26276849664,52.291,472.629,46.8,SOGAY
355294,22.669.509,8.708.358,5.218.104,8.006,6.725.878,9.887,359343,778,1.6689,8.688,7.723,25,15,5.965,9.955,878.037,737.995,889.422,267.796,240.738,282.558,13,9.182,4.644,2.8609,4.5472,3.1222,-27548553216,-19063996416,-28639526912,438.971,368.984,444.692,SOGAY
285626,2.061.635,7.851.763,465.285,8.055,6.030.508,9.875,289254,6.949,1.6875,8.445,768,27,16,5.899,9.955,1.021.856,922.826,880.504,342.513,31.521,296.539,-442,4.894,5.851,2.2405,2.3746,2.7014,-31685144576,-25452177408,-22856843264,510.965,46.144,440.274,SOGAY
363370,22.490.371,7.932.402,5.862.938,6.736,680.189,993,365942,7.634,1.353,9.027,8.575,22,16,7.353,9.948,962.296,811.004,885.153,377.564,365.577,305.455,3.396,6.883,3.602,2.3142,2.4876,2.7035,-37033537536,-26804267008,-29595344896,481.116,405.485,442.552,SOGAY
342830,2.196.917,7.979.894,5.495.345,7.251,6.606.851,993,345235,756,1.4521,8.926,8.279,23,16,6.855,9.954,1.124.774,965.671,953.569,37.448,344.146,316.006,2.729,4.998,3.104,2.5342,2.3928,2.7032,-46956347392,-34180739072,-32570189824,56.238,482.828,476.771,SOGAY
318719,22.224.399,8.262.077,520.563,7.765,6.370.287,9.409,338755,6.986,1.5871,8.109,771,26,16,5.945,9.435,1.246.809,1.162.798,1.063.273,397.331,329.268,281.852,-2.509,-592,161,2.3596,2.2244,2.4545,-54135222272,-45299798016,-36745322496,623.389,58.141,531.649,SOGAY
248888,1.939.901,7.018.555,4.537.137,763,5.629.334,9.784,254376,7.205,1.5469,8.311,8.021,28,18,6.433,9.951,1.093.346,974.485,1.012.494,367.727,36.156,311.069,274,626,343,2.5056,2.3729,2.5246,-32087732224,-25637156864,-26501236736,546.702,487.264,506.276,SOGAY
240328,19.537.419,6.444.176,5.130.257,6.052,5.531.683,9.014,266617,6.199,1.2561,7.912,8.584,27,21,7.369,9.256,1.364.173,1.260.623,1.131.172,36.186,316.519,296.917,-7.012,-1.922,-461,3.0139,2.1587,2.1619,-47954472960,-39983144960,-31712872448,682.105,630.313,56.561,SOGAY
323238,22.633.049,8.271.309,5.422.946,7.551,6.415.289,9.205,351158,7.202,1.5252,793,7.756,26,17,6.016,9.175,1.256.485,1.124.573,1.125.148,351.474,349.677,297.767,-1.049,823,-2.341,2.6232,2.168,2.5759,-54366388224,-43521654784,-42199830528,628.275,562.294,562.602,SOGAY
253875,1.997.355,7.471.664,5.026.085,7.399,5.685.452,9.118,278438,6.157,1.4866,7.997,7.609,29,2,579,8.608,1.339.351,1.312.965,1.225.106,331.602,275.837,284.373,-6.277,-2.032,3.795,3.1659,2.6047,2.7065,-48137519104,-45146415104,-39239008256,669.671,656.502,612.557,SOGAY
273905,2009.04,7.010.014,5.036.558,6.955,5.905.478,9.722,281724,7.128,1.3918,8.528,8.424,26,18,7.097,9.878,1.106.825,982.973,89.256,317.662,319.823,311.403,-201,499,6.337,3.0489,2.9795,3.2791,-34993274880,-27713413120,-22808387584,553.393,491.484,446.276,SOGAY
273895,2.008.311,7.215.966,486.044,7.391,590.537,9.862,277731,7.518,1.4846,8.534,8.184,26,18,6.697,9.943,113.774,1.039.715,1.017.483,437.149,455.107,382.355,1.191,3.073,2.149,1.9464,1.7338,2.0163,-40084918272,-34494779392,-31120615424,568.874,519.888,508.771,SOGAY
266662,1.982.204,760.303,4.649.061,7.913,5.826.874,9.669,275780,7.299,1.6354,8.529,7.664,29,17,5.874,9.605,1.261.254,1.088.672,1.090.322,331.646,302.233,260.964,-1.378,3.298,1.349,2.7342,2.4638,3.1976,-44738908160,-32669351936,-31993552896,630.632,544.348,545.173,SOGAY
325346,21.963.879,8.368.861,5.017.307,8.004,6.436.174,9.734,334237,7.034,1.668,8.475,7.691,26,15,5.915,9.865,1.185.651,983.212,1.009.612,271.952,249.412,277.748,455,22,1.432,2.7788,2.8082,2.9054,-46697398272,-31320088576,-33674153984,592.812,491.595,504.795,SOGAY
265078,1.959.991,7.060.493,4.910.711,7.185,5.809.542,9.681,273812,7.302,1.4378,8.671,8.228,27,19,677,9.734,1.383.493,1.239.685,1.134.467,287.231,297.916,304.123,-4.188,-59,22,3.3946,2.528,2.955,-52817858560,-42239250432,-35329404928,691.722,619.831,567.222,SOGAY
232956,1.941.686,6.903.647,4.647.091,7.395,544.618,9.146,254703,6.985,1.4856,7.765,7.889,3,2,6.223,9.245,1.156.469,1.054.454,1.038.942,384.523,408.335,352.963,-339,3.395,1.525,2.2994,1.9829,2.0531,-33888415744,-28930799616,-26916210688,578.235,527.241,519.494,SOGAY
317794,2.280.969,8.755.868,525.338,0.8,6.361.037,9.016,352462,6.484,1.6667,7.676,7.265,28,17,5.278,8.797,1.175.397,1.080.977,1.017.956,374.197,344.583,262.055,167,2.228,3.719,2.2682,2.1522,2.9676,-47417053184,-39451316224,-33127270400,587.696,540.476,508.977,SOGAY
326358,21.161.909,760.83,5.486.188,6.929,6.446.177,9.909,329340,7.674,1.3868,9.158,8.473,23,17,7.178,9.955,1.213.797,992.844,965.021,397.929,353.305,325.834,-1.476,4.192,4.261,2.2498,2.2445,2.8279,-52618768384,-34575134720,-31995652096,606.936,496.442,482.534,SOGAY
327911,21.565.811,786.681,535.171,7.329,6.461.495,9.884,331747,8.086,1.47,886,8.214,24,16,6.746,9.917,734.656,613.158,870.085,293.287,220.776,29.637,4.087,1.1167,2.499,2.3905,6.2663,2.4809,-18492993536,-11971893248,-25614567424,367.302,306.568,43.503,SOGAY
304474,2.109.019,8.002.658,485.959,7.945,6.226.302,9.885,308022,0.74,1.6468,8.602,778,26,16,6.053,9.968,957.663,770.931,752.323,259.639,248.644,252.381,-2.347,9.691,8.161,2.8609,4.6558,4.7548,-27948740608,-17953349632,-17170835456,478.833,385.487,376.183,SOGAY
331374,21.777.839,8.221.873,5.165.453,778,6.495.526,9.878,335457,7.817,1.5917,878,0.79,25,16,6.241,9.935,1.114.362,943.569,964.817,242.131,231.122,237.143,-6.778,-1.215,2.797,3.4921,3.7055,4.2621,-41180319744,-28961073152,-30452502528,557.147,471.771,48.238,SOGAY
296101,20.692.051,7.726.999,4.930.547,0.77,6.140.093,9.812,301761,8.024,1.5672,869,7.946,26,17,6.314,9.896,1.047.356,893.631,868.124,336.159,296.521,297.512,-5.645,622,0.39,2.3775,2.5684,2.687,-34275383296,-24358311936,-23058806784,52.368,446.831,434.069,SOGAY
315524,2.139.259,7.778.326,5.199.553,7.437,6.338.278,9.839,320702,7.443,1.496,8.664,8.149,25,16,664,9.933,1.023.191,902.614,896.182,463.493,420.965,294.535,2.402,367,6.892,1.8627,1.9195,3.3367,-38889222144,-29889806336,-26093897728,511.594,451.313,448.091,SOGAY
297687,20.569.331,7.566.042,5.040.089,7.458,6.156.516,9.885,301159,7.756,1.5012,8.842,8.137,25,17,6.621,9.939,112.86,1.049.882,1.023.875,346.349,334.513,303.164,-3.094,734,1.223,2.2733,1.9818,2.2768,-40249806848,-34635747328,-32241197056,564.292,524.927,511.915,SOGAY
275854,1.941.407,690.539,5.125.972,6.701,5.926.451,991,278352,7.212,1.3471,9.197,8.582,25,19,7.366,9.923,1.151.203,998.041,910.851,222.337,22.342,245.432,-4.323,4.516,3.763,3.8797,3.0289,3.2014,-36392669184,-26983766016,-22655041536,575.559,499.018,455.406,SOGAY
216849,1.730.665,6.425.626,4.319.132,7.404,5.254.529,9.918,218637,0.77,1.4877,9.098,8.177,3,2,6.687,9.948,939.262,836.829,797.639,314.149,282.648,25.239,-1.524,6.314,5.305,2.547,3.3133,3.3267,-19947859968,-15514071040,-13716213760,469.621,418.446,398.851,SOGAY
262586,1.982.464,6.781.152,5.199.161,642,578.217,9.122,287874,6.533,1.3043,8.396,8.527,26,2,7.271,9.483,1.133.123,1.085.501,954.708,37.031,314.185,290.019,-3.295,3.038,839,2.5515,2.4552,2.7138,-36336971776,-32219291648,-24492808192,566.509,542.764,47.735,SOGAY
210586,1.811.012,6.547.697,4.156.927,7.726,5.178.093,9.667,217844,6.764,1.5751,8.069,7.908,31,2,6.254,9.851,901.191,795.926,773.377,255.746,253.144,241.204,-344,6.562,4.868,2.9093,3.634,3.6663,-17034046464,-13276048384,-12392568832,450.598,397.935,386.666,SOGAY
212397,1.773.141,649.371,4.186.798,7.644,520.031,9.773,217331,7.605,1.551,8.489,8.008,31,2,6.413,9.947,1.002.741,879.583,860.855,277.175,261.031,242.651,-2.521,4.671,168,2.8597,2.8887,3.0498,-21660262400,-16450807808,-15513940992,50.14,439.826,430.455,SOGAY
223523,1.857.668,6.818.671,4.737.249,7.193,5.334.776,899,248647,6.809,1.4394,8.139,7.824,31,21,6.121,8.811,1.037.147,1.001.365,927.387,388.338,353.902,286.669,3.593,485,3.463,2.1552,2.1973,2.5546,-26475024384,-24088459264,-19637172224,518.565,500.684,463.693,SOGAY
321388,2.174.022,8.333.666,4.951.312,8.044,6.396.905,985,326292,6.724,1.6831,8.545,7.676,26,15,5.892,9.917,77.665,650.726,860.766,246.369,226.829,270.072,-1.502,926,1.855,2.7566,4.7271,2.3903,-19141732352,-13265294336,-24009738240,388.283,325.337,430.359,SOGAY
375569,23.777.141,953.837,504.36,8.488,6.915.123,9.897,379477,6.888,1.8912,8.348,725,25,13,5.256,994,947.214,768.947,854.264,322.774,299.381,281.948,547,6.221,7.132,2.3179,3.1932,4.2625,-35391660032,-23251091456,-27960356864,473.617,384.523,42.717,SOGAY
228916,1.766.642,6.370.115,4.606.281,6.907,5.398.749,9.912,230947,7.393,1.3829,9.217,8.475,28,2,7.183,9.933,937.598,852.916,841.497,385.501,36.968,31.569,312,5.294,2.952,2.3654,2.4302,2.2729,-22362648576,-18554675200,-17082385408,468.753,426.419,420.723,SOGAY
220062,1.879.042,6.803.406,4.657.903,7.289,5.293.313,8.845,248805,6.993,1.4606,7.832,778,31,21,6.053,8.842,1.158.805,1.003.285,1.005.924,408.146,362.579,290.071,-4,1.485,1.137,2.0787,1.9614,2.1749,-32655208448,-23948845056,-22796879872,579.415,501.666,502.986,SOGAY
326826,22.154.141,8.039.762,5.260.378,7.562,6.450.797,9.737,335637,7.006,1.5284,8.368,8.024,25,16,6.438,9.839,109.164,955.276,102.889,376.308,316.378,249.692,1.829,4.153,3.163,2.2132,2.6054,2.9111,-42285379584,-31176609792,-34567692288,545.881,477.678,51.45,SOGAY
237022,18.482.061,6.830.206,445.617,7.579,5.493.503,9.836,240962,6.962,1.5328,872,8.043,29,19,6.469,9.915,119.258,1.007.336,1.118.928,290.962,223.745,256.994,-2.002,595,-1.834,2.6261,2.7492,2.4634,-34744070144,-23636111360,-29937166336,596.256,503.632,559.445,SOGAY
306521,2.106.093,7.131.732,5.549.265,6.281,6.247.197,9.756,314191,7.606,1.2852,8.684,876,23,18,7.673,9.861,963.711,78.674,904.509,286.973,250.892,249.948,719,6.311,3.455,2.8456,3.3076,3.5279,-29065297920,-18844188672,-24898062336,481.872,393.382,452.272,SOGAY
283888,2.076.377,7.726.867,4.968.922,7.658,6.012.133,9.376,302791,6.678,1.555,8.275,7.781,27,18,6.054,9.414,1.315.372,1.100.375,987.368,359.101,327.202,268.108,-3.169,2.619,1.848,2.4448,1.9926,2.7454,-52569182208,-36094210048,-27906873344,65.773,550.201,493.718,SOGAY
294428,2.022.094,7.161.476,5.284.319,6.749,6.122.723,9.872,298256,7.445,1.3552,9.049,855,24,18,7.309,9.906,985.714,809.946,84.903,234.817,254.996,280.969,-2.857,496,-138,2.6903,3.4086,3.0677,-28231587840,-19244140544,-21600604160,492.806,404.964,424.496,SOGAY
242972,1.830.124,650.916,4.763.255,6.815,5.562.028,9.905,245310,768,1.3665,9.116,8.545,27,2,7.302,9.978,898.824,82.083,828.472,343.263,326.109,286.456,-1.278,7.398,3.343,2.6157,3.0341,3.0318,-21064376320,-17517488128,-17095884800,449.388,410.409,414.234,SOGAY
268142,1.989.489,7.473.624,467.567,7.801,5.843.021,9.744,275197,7.544,1.5984,8.513,7.818,28,17,6.112,977,1.175.161,1.109.863,986.749,387.573,360.123,302.258,-2.358,1.034,916,2.2494,2.0835,2.4684,-40309424128,-35424243712,-26956466176,587.573,554.942,493.379,SOGAY
233918,1926.46,6.894.012,493.188,6.987,5.457.414,8.909,262577,708,1.3978,7.921,7.916,29,21,6.267,876,112.247,1.079.604,101.091,399.321,34.763,297.875,-797,1.136,5.225,2.2009,2.0648,2.5265,-32442040320,-29020665856,-24622360576,561.261,539.851,505.522,SOGAY
222233,1.812.683,6.501.162,4.375.476,7.396,5.319.359,9.779,227247,7.169,1.4858,8.499,8.182,29,2,6.695,9.947,909.213,828.562,87.601,312.388,289.734,332.055,-803,4.342,1.805,2.3912,2.936,2.3248,-19162071040,-15694624768,-18181138432,454.597,414.274,438.017,SOGAY
210197,1.790.522,6.406.564,4.221.224,7.522,5.173.307,9.687,216990,7.008,1.5177,8.239,8.075,3,2,6.521,9.896,872.392,811.249,768.349,288.609,295.393,270.474,907,3.552,6.619,2.4083,2.6524,3.4031,-16382613504,-14330851328,-12586627072,436.167,405.651,384.208,SOGAY
324044,21.624.221,8.184.114,5.086.661,7.834,6.423.283,9.901,327280,7.482,1.6089,8.708,7.848,25,16,616,9.911,107.755,969.853,986.709,407.498,379.713,331.847,-894,6.211,2.768,2.3778,2.4297,2.4962,-41818968064,-33614336000,-33326764032,538.764,484.926,493.346,SOGAY
239741,18.417.939,6.862.008,4.467.934,759,5.524.923,9.929,241463,7.554,1.5358,8.881,8.051,29,19,6.483,9.956,859.941,793.198,831.321,367.103,362.568,328.386,2.898,7.344,4.536,2.5836,2.6889,2.5258,-19643080704,-16941455360,-17724579840,43,396.625,41.568,SOGAY
237986,1.992.689,7.597.626,4.682.187,7.875,5.504.663,8.739,272332,7.339,1.6227,7.532,7.245,32,2,5.249,8.518,1.268.475,1.129.181,1.055.012,363.962,351.038,267.988,-1.165,-366,1.717,2.4284,2.0592,2.7886,-41070333952,-32324810752,-26784864256,634.197,564.588,527.487,SOGAY
376000,24.054.141,9.525.737,5.066.357,8.468,691.909,9.826,382645,808,1.8802,8.166,7.264,25,13,5.276,992,880.984,723.489,906.803,314.931,254.627,290.988,1.773,8.884,4.828,2.3622,4.9643,3.6943,-30594353152,-19703881728,-31713038336,440.476,361.755,453.407,SOGAY
364338,2.385.511,8.496.287,5.484.377,7.638,6.810.944,9.874,368969,7.596,1.5492,8.045,8.016,23,15,6.426,9.955,1.090.743,92.334,95.129,333.844,269.478,199.159,1.723,3.216,3.835,2.5413,2.701,4.7956,-45702238208,-31309285376,-31791349760,545.422,461.706,475.687,SOGAY
308051,2.090.377,7.611.531,5.190.694,7.314,6.262.769,9.875,311966,7.657,1.4664,8.859,8.228,25,17,677,9.927,1.323.429,1.102.702,1.009.566,357.775,31.943,276.696,-5.238,1.643,487,2.9831,2.2974,2.8693,-57698394112,-39131254784,-31855800320,661.723,551.365,504.798,SOGAY
303347,20.943.931,7.403.585,5.251.052,7.049,6.214.768,9.735,311603,7.408,1.4099,869,8.394,24,17,7.046,9.935,117.266,1.074.074,113.243,347.141,311.396,294.864,-4.148,-224,-1.495,2.6207,2.1744,2.7457,-44281475072,-36354625536,-40067084288,586.325,537.043,566.222,SOGAY
249697,1.902.502,6.944.902,4.607.358,7.483,5.638.476,9.898,252263,6.929,1.5074,8.669,8.119,28,18,6.592,9.936,1.210.816,1.042.908,1.058.666,365.019,304.354,261.945,-1.165,1.061,1.254,02.01,2.1307,2.5785,-39287058432,-28083429376,-28205168640,605.443,521.484,529.382,SOGAY
291841,20.183.459,7.353.645,5.087.705,722,6.095.765,9.904,294658,7.525,1.4454,9.003,8.289,25,17,6.871,9.932,830.816,763.104,730.537,283.685,271.972,254.338,-1.276,3.319,2.212,2.7365,3.0621,4.684,-20567203840,-17257240576,-15547549696,41.544,381.584,36.53,SOGAY
311275,2097.01,7.786.296,5.103.182,7.553,6.295.456,9.925,313612,7.132,1.5258,8.895,8.085,25,16,6.537,9.974,930.766,90.857,837.485,310.348,302.736,271.724,-864,2.327,602,2.3979,2.4991,2.542,-28047085568,-26603939840,-22050711552,465.372,454.288,418.747,SOGAY
259258,19.784.659,7.230.809,4.663.064,7.643,5.745.411,9.798,264606,7.296,1.5507,8.323,7.946,28,18,6.313,979,860.416,794.325,767.781,329.081,336.244,30.15,1.072,1.986,2.636,1.8768,1.9191,2.386,-20438394880,-17757044736,-16023895040,430.206,397.188,383.904,SOGAY
373627,2.634.644,8.608.875,5.556.307,7.638,6.897.222,9.715,384588,7.382,1.5494,6.764,8.012,23,15,6.419,9.945,763.946,640.785,627.322,19.044,214.049,212.795,1.017,1.2229,1.0836,3.6601,6.9302,6.8205,-20488452096,-14733557760,-14105267200,381.975,320.405,313.667,SOGAY
242092,1.875.025,700.394,4.413.842,7.764,5.551.946,993,243806,7.163,1.5868,8.653,7.927,29,18,6.284,9.971,822.521,77.277,732.357,43.847,43.082,301.205,4.069,7.787,4.607,2.1165,2.3162,2.4141,-19969982464,-17911033856,-13709812736,411.247,386.405,36.62,SOGAY
221306,18.363.361,6.982.211,4.255.484,7.928,5.308.254,9.553,231671,7.183,1.6408,8.247,7.603,32,19,578,9.483,888.299,844.101,814.923,317.818,308.017,266.197,2.671,8.955,6.984,2.6661,3.1736,3.2167,-18348386304,-16514717696,-14801415168,444.139,422.057,407.459,SOGAY
346353,2324.49,8.406.997,5.273.477,7.788,664.071,9.758,354954,6.792,1.5942,8.055,7.899,24,15,6.239,9.947,951.561,808.969,801.775,323.791,287.699,231.764,3.877,5.479,4.416,2.4594,2.3749,3.1157,-32985747456,-23318945792,-21721085952,475.775,40.449,400.897,SOGAY
283636,2.036.349,751.853,4.824.856,7.669,6.009.464,9.819,288870,7.005,1.5583,8.595,7.993,27,17,6.389,9.955,937.921,884.739,772.713,34.969,316.055,257.324,-1.154,1.158,1.958,2.1874,2.0473,2.828,-26821468160,-23290361856,-16920019968,468.981,442.381,386.353,SOGAY
313194,20.959.231,769.103,5.198.459,737,6.314.832,9.905,316201,7.231,1.4795,8.959,8.211,25,17,6.741,9.974,945.879,876.494,864.885,294.395,291.129,252.565,-165,3.024,1.028,2.1584,2.171,2.3135,-28769253376,-24705204224,-23276603392,472.951,438.257,432.458,SOGAY
255403,1.925.365,6.918.453,4.771.796,7.241,5.702.536,9.785,261028,7.269,1.4499,8.658,8.243,27,19,6.794,985,981.696,86.079,848.254,29.678,275.947,267.208,-2.737,-339,-1.398,2.2423,2.3704,2.7202,-25296416768,-19168882688,-18473392128,490.869,430.422,424.153,SOGAY
365924,2.664.823,8.554.633,5.515.447,7.644,6.825.752,9.466,386566,6.695,1.551,6.475,7.979,23,15,6.366,9.875,936.238,782.098,731.009,238.141,237.356,241.884,-3.319,5.663,5.611,3.4109,3.5805,3.991,-31605219328,-21945366528,-19277905920,468.086,391.046,365.502,SOGAY
254330,1.926.736,7.474.943,4.356.219,8.126,5.690.545,9.925,256255,724,1.7159,8.609,7.613,29,17,5.796,9.945,882.526,81.587,819.449,384.674,393.292,290.821,1.838,6.385,2.665,2.2759,2.509,2.6951,-22242772992,-19594921984,-17592152064,441.325,407.986,409.769,SOGAY
